rowID;ifile;kL;kF;mtype;mtypeString;fractionOfResistantNodes;aggoutput;obj;wiener_index_f;wiener_index_v;SL;SF;propagation_length_min_f;propagation_length_mean_f;propagation_length_max_f;propagation_length_min_v;propagation_length_mean_v;propagation_length_max_v;SFv;SLv
695;soc-anybeat.im;0;15;5;R25;0.25;0;92.9165861501867;0;0;Int64[];[1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
696;soc-anybeat.im;0;15;5;R25;0.25;0;93.0610351947792;0;0;Int64[];[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
697;soc-anybeat.im;0;15;5;R25;0.25;0;93.0610351947792;0;0;Int64[];[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
698;soc-anybeat.im;0;15;5;R25;0.25;0;93.0603774467359;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
699;soc-anybeat.im;0;15;5;R25;0.25;0;93.0603774467359;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
700;soc-anybeat.im;0;15;5;R25;0.25;0;93.0603774467359;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
701;soc-anybeat.im;0;15;5;R25;0.25;0;93.0603774467359;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
702;soc-anybeat.im;0;15;5;R25;0.25;0;93.0610351947792;0;0;Int64[];[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
703;soc-anybeat.im;0;15;5;R25;0.25;0;92.9850302710504;0;0;Int64[];[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
704;soc-anybeat.im;0;15;5;R25;0.25;0;92.9850302710504;0;0;Int64[];[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
705;soc-anybeat.im;0;15;5;R50;0.5;1;72.2304527042125;1.38225402697741;2.61580319245739;Int64[];[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0.1742;1.29935333333335;3.2804;1.012;3.28442666666666;6.8871;[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
706;soc-anybeat.im;0;15;5;R50;0.5;0;72.1518356504587;0;0;Int64[];[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
707;soc-anybeat.im;0;15;5;R50;0.5;0;72.1930829885093;0;0;Int64[];[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
708;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
709;soc-anybeat.im;0;15;5;R50;0.5;0;72.2304527042125;0;0;Int64[];[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
710;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
711;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
712;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
713;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
714;soc-anybeat.im;0;15;5;R50;0.5;0;72.1930829885093;0;0;Int64[];[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 1759, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
715;soc-anybeat.im;0;15;5;R50;0.5;0;72.2260974292515;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
716;soc-anybeat.im;0;15;5;R75;0.75;1;51.6078173557756;1.35380179516527;2.59782736808439;Int64[];[191, 1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];0.0885;1.25571333333335;3.2642;1.0007;3.16701333333333;6.7835;[191, 1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];Int64[]
717;soc-anybeat.im;0;15;5;R75;0.75;0;51.5708004765241;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];Int64[]
718;soc-anybeat.im;0;15;5;R75;0.75;0;51.5860089148404;0;0;Int64[];[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
719;soc-anybeat.im;0;15;5;R75;0.75;0;51.5903557930851;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];Int64[]
720;soc-anybeat.im;0;15;5;R75;0.75;0;51.5708004765241;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];Int64[]
721;soc-anybeat.im;0;15;5;R75;0.75;0;51.572593147151;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
722;soc-anybeat.im;0;15;5;R75;0.75;0;51.5708004765241;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9720, 9975, 10094, 10811, 11815];Int64[]
723;soc-anybeat.im;0;15;5;R75;0.75;0;51.572593147151;0;0;Int64[];[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4152, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
724;soc-anybeat.im;0;15;5;R75;0.75;0;51.6078173557756;0;0;Int64[];[191, 1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];0;0;0;0;0;0;[191, 1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10811, 11815];Int64[]
725;soc-anybeat.im;0;15;5;R75;0.75;0;51.5764856894784;0;0;Int64[];[1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 3175, 4522, 4808, 5237, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
726;soc-anybeat.im;0;15;5;R75;0.75;0;51.5860089148404;0;0;Int64[];[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];0;0;0;0;0;0;[1084, 1622, 3175, 4152, 4522, 4808, 6128, 8045, 9088, 9531, 9720, 9975, 10094, 10811, 11815];Int64[]
727;soc-anybeat.im;0;5;1;F;0;1;48.98624;1.78638367396211;2.38343933027271;Int64[];[3175, 5237, 9088, 9975, 11815];0.9909;1.82545999999995;3.0544;1.5465;3.14070000000001;4.9331;[3175, 5237, 9088, 9975, 11815];Int64[]
728;soc-anybeat.im;0;5;1;F;0;0;48.62124;0;0;Int64[];[1084, 3175, 5237, 9088, 11815];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 11815];Int64[]
729;soc-anybeat.im;0;5;1;F;0;0;48.98624;0;0;Int64[];[3175, 5237, 9088, 9975, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9975, 11815];Int64[]
730;soc-anybeat.im;0;5;1;F;0;0;48.98624;0;0;Int64[];[3175, 5237, 9088, 9975, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9975, 11815];Int64[]
731;soc-anybeat.im;0;5;1;F;0;0;48.98624;0;0;Int64[];[3175, 5237, 9088, 9975, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9975, 11815];Int64[]
732;soc-anybeat.im;0;5;1;F;0;0;48.98624;0;0;Int64[];[3175, 5237, 9088, 9975, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9975, 11815];Int64[]
733;soc-anybeat.im;0;5;1;F;0;0;48.76469;0;0;Int64[];[3175, 5237, 9088, 9720, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 11815];Int64[]
734;soc-anybeat.im;0;5;1;F;0;0;48.76469;0;0;Int64[];[3175, 5237, 9088, 9720, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 11815];Int64[]
735;soc-anybeat.im;0;5;1;F;0;0;48.62124;0;0;Int64[];[1084, 3175, 5237, 9088, 11815];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 11815];Int64[]
736;soc-anybeat.im;0;5;1;F;0;0;48.98624;0;0;Int64[];[3175, 5237, 9088, 9975, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9975, 11815];Int64[]
737;soc-anybeat.im;0;5;1;F;0;0;48.76469;0;0;Int64[];[3175, 5237, 9088, 9720, 11815];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 11815];Int64[]
738;soc-anybeat.im;0;5;2;T;0;1;505.72912;1.80453035856807;2.48907789217526;Int64[];[3175, 5237, 9088, 9720, 9975];0.959;1.84843999999995;3.1195;1.6785;3.34654;5.1257;[3175, 5237, 9088, 9720, 9975];Int64[]
739;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
740;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
741;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
742;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
743;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
744;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
745;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
746;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
747;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
748;soc-anybeat.im;0;5;2;T;0;0;505.72912;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
749;soc-anybeat.im;0;5;3;O;0;1;487.83473;1.80453035856807;2.48907789217526;Int64[];[3175, 5237, 9088, 9720, 9975];0.959;1.84843999999995;3.1195;1.6785;3.34654;5.1257;[3175, 5237, 9088, 9720, 9975];Int64[]
750;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
751;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
752;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
753;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
754;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
755;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
756;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
757;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
758;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
759;soc-anybeat.im;0;5;3;O;0;0;487.83473;0;0;Int64[];[3175, 5237, 9088, 9720, 9975];0;0;0;0;0;0;[3175, 5237, 9088, 9720, 9975];Int64[]
760;soc-anybeat.im;0;5;5;R25;0.25;1;71.8895813570845;1.78205327320504;2.46090713106889;Int64[];[1084, 3175, 4152, 9088, 9975];0.9811;1.57966000000001;2.7348;1.3338;2.88058000000001;4.6481;[1084, 3175, 4152, 9088, 9975];Int64[]
761;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
762;soc-anybeat.im;0;5;5;R25;0.25;0;71.8895813570845;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
763;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
764;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
765;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
766;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
767;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
768;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
769;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
770;soc-anybeat.im;0;5;5;R25;0.25;0;71.8701635413069;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
771;soc-anybeat.im;0;5;5;R50;0.5;1;55.6242501634807;1.78205327320504;2.46090713106889;Int64[];[1084, 3175, 4152, 9088, 9975];0.9811;1.57966000000001;2.7348;1.3338;2.88058000000001;4.6481;[1084, 3175, 4152, 9088, 9975];Int64[]
772;soc-anybeat.im;0;5;5;R50;0.5;0;55.6008823304068;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
773;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
774;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
775;soc-anybeat.im;0;5;5;R50;0.5;0;55.6008823304068;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
776;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
777;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
778;soc-anybeat.im;0;5;5;R50;0.5;0;55.6008823304068;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
779;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
780;soc-anybeat.im;0;5;5;R50;0.5;0;55.6008823304068;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
781;soc-anybeat.im;0;5;5;R50;0.5;0;55.6242501634807;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
782;soc-anybeat.im;0;5;5;R75;0.75;1;40.2588280774338;1.78205327320504;2.46090713106889;Int64[];[1084, 3175, 4152, 9088, 9975];0.9811;1.57966000000001;2.7348;1.3338;2.88058000000001;4.6481;[1084, 3175, 4152, 9088, 9975];Int64[]
783;soc-anybeat.im;0;5;5;R75;0.75;0;40.2588280774338;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
784;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
785;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
786;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
787;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
788;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
789;soc-anybeat.im;0;5;5;R75;0.75;0;40.2588280774338;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
790;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
791;soc-anybeat.im;0;5;5;R75;0.75;0;40.2428623562612;0;0;Int64[];[1084, 3175, 5237, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 5237, 9088, 9975];Int64[]
792;soc-anybeat.im;0;5;5;R75;0.75;0;40.2588280774338;0;0;Int64[];[1084, 3175, 4152, 9088, 9975];0;0;0;0;0;0;[1084, 3175, 4152, 9088, 9975];Int64[]
793;TW-austria-20200814-Y2020;0;10;1;F;0;1;79.56429;1.63234900328159;2.12932125998653;Int64[];[750, 1657, 2778, 2851, 2876, 2924, 3236, 3263, 3611, 4308];0.8804;1.12659000000007;1.8535;1;1.67026000000002;3.1029;[750, 1657, 2778, 2851, 2876, 2924, 3236, 3263, 3611, 4308];Int64[]
794;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.41588;0;0;Int64[];[750, 1657, 2134, 2778, 2851, 2876, 2924, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2134, 2778, 2851, 2876, 2924, 3263, 3611, 4308];Int64[]
795;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.50887;0;0;Int64[];[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];Int64[]
796;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.46916;0;0;Int64[];[750, 1657, 2602, 2778, 2851, 2876, 3236, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2602, 2778, 2851, 2876, 3236, 3263, 3611, 4308];Int64[]
797;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.41588;0;0;Int64[];[750, 1657, 2134, 2778, 2851, 2876, 2924, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2134, 2778, 2851, 2876, 2924, 3263, 3611, 4308];Int64[]
798;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.50887;0;0;Int64[];[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];Int64[]
799;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.50887;0;0;Int64[];[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2602, 2778, 2851, 2876, 2924, 3263, 3611, 4308];Int64[]
800;TW-austria-20200814-Y2020;0;10;1;F;0;0;79.56429;0;0;Int64[];[750, 1657, 2778, 2851, 2876, 2924, 3236, 3263, 3611, 4308];0;0;0;0;0;0;[750, 1657, 2778, 2851, 2876, 2924, 3236, 3263, 3611, 4308];Int64[]
